"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",46,1,38,0,"1-2 Year","No",40443,124,220,0
"Male",36,1,11,0,"1-2 Year","Yes",2630,156,197,0
"Female",61,1,13,1,"1-2 Year","No",28302,26,35,0
"Male",41,1,28,1,"1-2 Year","No",43004,124,73,0
"Male",26,1,28,1,"< 1 Year","No",43294,152,218,0
"Male",26,1,15,0,"< 1 Year","Yes",37913,152,518,0
"Female",28,1,8,1,"1-2 Year","No",34603,124,246,0
"Female",38,1,28,0,"1-2 Year","Yes",23448,29,84,1
"Female",69,1,50,1,"1-2 Year","No",2630,160,81,0
"Female",24,1,42,0,"< 1 Year","No",2630,151,43,0
"Female",26,1,15,1,"< 1 Year","No",39125,152,240,0
"Male",63,1,1,0,"1-2 Year","Yes",2630,124,263,0
"Female",23,1,28,0,"1-2 Year","Yes",59397,26,191,0
"Male",36,1,41,1,"1-2 Year","No",35505,152,55,0
"Female",23,1,50,1,"< 1 Year","No",26603,152,64,0
"Female",24,1,39,0,"< 1 Year","Yes",32162,152,168,1
"Female",40,1,28,0,"1-2 Year","Yes",97799,55,233,0
"Male",45,1,8,1,"1-2 Year","No",35728,26,278,0
"Male",29,1,14,0,"1-2 Year","Yes",22658,154,114,1
"Male",47,1,41,0,"1-2 Year","Yes",2630,124,56,0
"Female",25,1,36,1,"< 1 Year","No",31448,152,295,0
"Female",51,1,36,1,"1-2 Year","No",2630,152,48,0
"Male",20,1,28,1,"< 1 Year","No",38425,160,225,0
"Female",56,1,45,0,"1-2 Year","Yes",24537,26,44,1
"Male",44,1,20,1,"1-2 Year","No",2630,26,231,0
"Female",29,1,7,1,"< 1 Year","No",152009,152,178,0
"Female",27,1,8,1,"< 1 Year","No",33484,152,299,0
"Female",25,1,29,1,"< 1 Year","No",28467,152,188,0
"Female",26,1,13,1,"< 1 Year","No",2630,152,236,0
"Female",22,1,8,1,"< 1 Year","No",50640,152,293,0
"Male",54,1,28,1,"1-2 Year","No",53010,52,281,0
"Male",56,1,31,0,"1-2 Year","Yes",2630,26,148,0
"Female",44,1,8,1,"1-2 Year","Yes",48217,124,71,0
"Male",20,1,37,0,"< 1 Year","Yes",28395,160,284,0
"Female",65,1,28,0,"1-2 Year","Yes",24548,124,132,0
"Female",24,1,8,1,"< 1 Year","No",32540,152,234,0
"Male",46,1,28,0,"1-2 Year","Yes",40868,26,292,1
"Male",59,1,10,0,"1-2 Year","Yes",25618,122,140,0
"Female",33,1,36,1,"1-2 Year","No",2630,124,106,0
"Male",42,1,38,0,"1-2 Year","Yes",33004,124,143,0
"Male",55,1,21,0,"1-2 Year","Yes",23805,152,39,0
"Female",54,1,9,1,"1-2 Year","No",36498,26,100,0
"Female",31,1,11,1,"< 1 Year","No",2630,152,120,0
"Male",62,1,41,0,"1-2 Year","Yes",2630,156,54,1
"Female",32,1,10,1,"< 1 Year","No",28382,152,20,0
"Male",24,1,8,1,"< 1 Year","No",50546,152,186,0
"Female",21,1,26,1,"< 1 Year","Yes",33205,160,168,0
"Male",48,1,14,0,"1-2 Year","Yes",23308,26,297,1
"Female",32,1,28,0,"< 1 Year","Yes",34517,26,61,0
"Female",69,1,47,0,"1-2 Year","Yes",39013,16,27,0
"Male",40,1,28,0,"1-2 Year","Yes",38279,26,176,1
"Male",43,1,41,1,"1-2 Year","No",27591,124,120,0
"Male",21,1,16,1,"< 1 Year","No",48596,160,186,0
"Female",48,1,38,0,"1-2 Year","Yes",67405,124,180,0
"Female",26,1,8,1,"< 1 Year","No",28170,152,193,0
"Male",44,1,28,0,"> 2 Years","Yes",38903,26,267,1
"Male",22,1,18,1,"< 1 Year","No",33092,152,214,0
"Male",45,1,28,0,"1-2 Year","Yes",43254,26,74,0
"Male",62,1,46,0,"> 2 Years","Yes",2630,31,13,0
"Female",60,1,45,1,"1-2 Year","No",2630,124,299,0
"Male",26,1,11,1,"< 1 Year","No",31589,152,214,0
"Female",42,1,28,1,"1-2 Year","No",42632,124,142,0
"Female",58,1,8,0,"> 2 Years","Yes",51043,26,272,0
"Male",43,1,41,0,"1-2 Year","Yes",25982,12,44,1
"Male",23,1,35,1,"< 1 Year","No",36181,152,131,0
"Female",37,1,24,0,"1-2 Year","Yes",36046,124,229,0
"Male",27,1,6,1,"< 1 Year","No",25729,152,113,0
"Female",60,1,28,0,"1-2 Year","Yes",56064,122,105,1
"Female",24,1,28,1,"< 1 Year","No",23962,26,149,0
"Female",22,1,6,1,"< 1 Year","No",31698,152,292,0
"Male",60,1,35,0,"1-2 Year","Yes",23105,124,287,1
"Female",24,1,50,0,"< 1 Year","Yes",22399,152,262,0
"Male",43,1,32,0,"1-2 Year","Yes",28190,154,147,1
"Male",62,1,29,1,"1-2 Year","No",43516,26,139,0
"Male",22,1,13,0,"< 1 Year","Yes",24205,152,175,1
"Male",25,1,27,1,"< 1 Year","No",2630,26,163,0
"Male",55,1,28,0,"1-2 Year","Yes",25048,122,121,1
"Male",76,1,33,1,"1-2 Year","Yes",30644,124,73,0
"Male",22,1,15,1,"< 1 Year","No",38936,152,165,0
"Male",33,1,28,0,"1-2 Year","Yes",28150,124,186,1
"Male",60,1,8,0,"> 2 Years","Yes",2630,7,200,0
"Male",20,1,28,0,"< 1 Year","Yes",41777,160,72,0
"Female",48,1,28,1,"1-2 Year","No",25287,122,264,0
"Male",45,1,2,1,"1-2 Year","No",31667,152,154,0
"Female",43,1,8,0,"1-2 Year","Yes",35063,124,20,0
"Female",24,1,8,1,"< 1 Year","No",41046,152,168,0
"Male",54,1,8,0,"1-2 Year","Yes",76321,122,23,0
"Female",24,1,30,1,"< 1 Year","No",25866,152,61,0
"Female",74,1,28,0,"> 2 Years","Yes",43784,26,184,0
"Female",30,1,21,1,"< 1 Year","No",25990,152,144,0
"Male",30,1,30,1,"< 1 Year","No",24171,152,174,0
"Male",72,1,48,0,"1-2 Year","Yes",2630,26,30,0
"Male",35,1,28,0,"1-2 Year","Yes",38916,124,275,1
"Male",31,1,18,0,"< 1 Year","Yes",2630,156,260,1
"Male",42,1,28,0,"1-2 Year","Yes",25865,23,106,1
"Male",58,1,26,1,"1-2 Year","No",40328,22,278,0
"Male",42,1,47,0,"1-2 Year","Yes",39213,16,233,0
"Female",42,1,28,0,"1-2 Year","Yes",42957,26,158,1
"Male",65,1,33,0,"1-2 Year","No",55145,31,124,0
"Male",58,1,3,0,"> 2 Years","Yes",2630,26,90,1
"Male",59,1,28,1,"1-2 Year","Yes",31462,124,39,0
"Male",43,1,28,0,"1-2 Year","Yes",33191,26,233,0
"Female",24,1,39,1,"< 1 Year","No",35728,152,206,0
"Female",37,1,15,1,"1-2 Year","Yes",33230,124,49,0
"Male",22,1,30,1,"< 1 Year","No",24910,152,209,0
"Male",56,1,35,0,"1-2 Year","Yes",84915,26,13,0
"Male",60,1,48,1,"1-2 Year","No",2630,120,202,0
"Male",40,1,28,0,"1-2 Year","Yes",49045,26,224,0
"Male",29,1,18,0,"< 1 Year","Yes",2630,152,195,0
"Male",34,1,28,0,"1-2 Year","Yes",39151,26,170,1
"Male",23,1,28,0,"< 1 Year","Yes",24869,152,209,1
"Male",34,1,28,0,"1-2 Year","Yes",48440,26,24,1
"Male",29,1,30,1,"< 1 Year","No",2630,160,33,0
"Male",39,1,28,0,"1-2 Year","Yes",47378,124,199,0
"Female",29,1,25,1,"< 1 Year","No",30963,152,230,0
"Male",44,1,28,0,"1-2 Year","Yes",36034,124,277,0
"Male",53,1,28,0,"1-2 Year","Yes",2630,124,288,0
"Female",61,1,3,0,"1-2 Year","Yes",2630,156,156,0
"Female",67,1,28,0,"> 2 Years","Yes",25741,124,154,0
"Female",52,1,11,1,"1-2 Year","No",30561,26,20,0
"Female",40,1,28,1,"1-2 Year","No",43306,26,22,0
"Male",21,1,30,1,"< 1 Year","No",31440,152,145,0
"Female",68,1,28,0,"1-2 Year","Yes",50986,150,231,0
"Female",43,1,46,1,"1-2 Year","No",30890,94,97,0
"Female",41,1,41,1,"1-2 Year","No",31521,109,236,0
"Male",25,1,29,0,"< 1 Year","Yes",29371,152,241,1
"Female",47,1,43,0,"1-2 Year","Yes",33210,26,148,0
"Male",77,1,42,0,"1-2 Year","No",38753,124,270,0
"Male",50,1,28,1,"1-2 Year","No",38514,55,295,0
"Female",40,1,28,1,"1-2 Year","No",64835,122,1760,0
"Female",26,1,8,1,"< 1 Year","No",43353,152,244,0
"Male",51,1,28,0,"1-2 Year","Yes",47960,42,71,0
"Female",22,1,2,0,"< 1 Year","Yes",42126,152,170,0
"Female",41,1,28,0,"> 2 Years","Yes",48532,52,256,0
"Male",52,1,11,0,"> 2 Years","Yes",33045,124,33,0
"Male",40,1,31,1,"1-2 Year","No",2630,148,151,0
"Male",26,1,28,0,"< 1 Year","Yes",55620,124,167,0
"Female",51,1,28,0,"1-2 Year","Yes",35308,26,212,0
"Female",53,1,49,0,"1-2 Year","Yes",32798,124,296,1
"Male",21,1,27,1,"< 1 Year","No",2630,160,120,0
"Male",80,1,15,1,"1-2 Year","No",28159,124,270,0
"Male",24,1,31,0,"< 1 Year","No",2630,152,234,0
"Female",36,1,28,0,"1-2 Year","Yes",2630,124,111,0
"Male",31,1,28,1,"1-2 Year","No",2630,156,104,0
"Male",47,1,28,0,"1-2 Year","Yes",56813,26,13,0
"Female",40,1,41,0,"> 2 Years","Yes",40935,12,151,1
"Female",41,1,28,0,"> 2 Years","Yes",57444,26,94,0
"Male",34,1,15,1,"1-2 Year","No",2630,152,24,0
"Female",116,1,28,0,"1-2 Year","Yes",43990,122,162,1
"Male",65,1,15,0,"1-2 Year","Yes",29082,26,3927,0
"Female",22,1,17,0,"< 1 Year","No",32992,152,106,0
"Male",26,1,28,1,"< 1 Year","No",32959,152,183,0
"Male",36,1,37,0,"1-2 Year","Yes",31842,163,285,1
"Female",49,1,50,0,"1-2 Year","Yes",29736,8,208,1
"Female",40,1,28,0,"1-2 Year","Yes",34032,156,214,1
"Female",45,1,28,0,"1-2 Year","Yes",34241,26,238,1
"Female",22,1,30,1,"< 1 Year","No",28092,152,46,0
"Male",54,1,29,1,"1-2 Year","No",2630,26,36,0
"Female",30,1,43,1,"< 1 Year","No",2630,152,21,0
"Male",47,1,21,1,"1-2 Year","No",2630,26,45,0
"Male",50,1,46,0,"1-2 Year","Yes",33305,124,200,1
"Female",21,1,50,0,"< 1 Year","Yes",34513,160,284,0
"Male",24,1,21,1,"< 1 Year","No",42867,152,117,0
"Male",62,1,35,0,"1-2 Year","Yes",71866,26,50,1
"Female",31,1,36,1,"< 1 Year","No",2630,160,648,0
"Male",40,1,50,1,"1-2 Year","No",37376,124,140,0
"Male",34,1,28,0,"1-2 Year","No",63819,23,140,0
"Female",45,1,28,0,"> 2 Years","Yes",2630,122,225,0
"Male",37,1,33,0,"1-2 Year","Yes",34258,138,145,1
"Female",43,1,15,0,"1-2 Year","Yes",2630,124,278,0
"Female",41,1,8,0,"1-2 Year","Yes",33795,124,175,0
"Male",28,1,10,0,"< 1 Year","Yes",27921,156,101,1
"Female",52,1,8,0,"1-2 Year","Yes",2630,152,175,0
"Male",73,1,28,0,"1-2 Year","Yes",55827,124,232,1
"Male",41,1,28,0,"1-2 Year","Yes",43735,26,267,1
"Male",78,1,46,0,"1-2 Year","Yes",31093,11,144,0
"Male",63,1,34,0,"1-2 Year","Yes",2630,26,242,0
"Male",26,1,37,1,"< 1 Year","No",35148,152,17,0
"Female",27,1,8,1,"< 1 Year","No",37003,152,162,0
"Female",46,1,47,0,"1-2 Year","Yes",37650,26,154,1
"Male",26,1,36,1,"< 1 Year","No",32374,152,95,0
"Female",39,1,41,0,"1-2 Year","Yes",42204,124,85,1
"Female",23,1,42,1,"< 1 Year","No",34324,152,135,0
"Female",134,1,28,0,"1-2 Year","Yes",93597,26,241,1
"Female",22,1,2,1,"< 1 Year","No",25827,152,53,0
"Female",23,1,13,1,"< 1 Year","No",27984,151,269,0
"Male",32,1,27,0,"< 1 Year","Yes",21721,160,122,0
"Male",32,1,30,1,"1-2 Year","No",29533,140,96,0
"Female",47,1,28,0,"1-2 Year","Yes",44019,26,199,0
"Male",64,1,8,0,"1-2 Year","Yes",2630,25,276,0
"Male",50,1,20,0,"1-2 Year","Yes",2630,26,235,1
"Female",38,1,41,0,"1-2 Year","Yes",38755,131,221,0
"Male",54,1,37,0,"1-2 Year","Yes",39051,124,60,0
"Female",42,1,28,0,"1-2 Year","Yes",2630,122,167,1
"Male",22,1,5,1,"< 1 Year","No",2630,152,299,0
"Male",41,1,37,0,"> 2 Years","Yes",44971,124,21,0
"Male",24,1,36,0,"< 1 Year","Yes",38595,160,297,0
"Male",22,1,41,0,"< 1 Year","Yes",23016,152,51,1
"Female",46,1,28,0,"1-2 Year","Yes",27862,23,228,0
"Male",25,1,48,1,"< 1 Year","No",2630,152,172,0
"Male",53,1,36,0,"1-2 Year","Yes",2630,124,45,0
"Male",20,1,47,1,"< 1 Year","No",49587,160,69,0
"Male",63,1,28,0,"> 2 Years","Yes",49883,125,108,0
"Female",21,1,6,1,"< 1 Year","No",24094,152,259,0
"Female",53,1,28,1,"1-2 Year","No",55361,26,237,0
"Female",22,1,12,1,"< 1 Year","No",32560,152,246,0
"Male",24,1,10,1,"< 1 Year","No",33766,152,260,0
"Female",30,1,8,1,"< 1 Year","No",43683,152,179,0
"Female",46,1,15,0,"1-2 Year","Yes",43668,26,20,1
"Male",44,1,30,0,"1-2 Year","Yes",2630,124,56,1
"Female",46,1,8,0,"1-2 Year","Yes",38645,124,57,1
"Female",41,1,8,0,"1-2 Year","Yes",33135,124,163,1
"Male",35,1,23,0,"1-2 Year","Yes",37416,156,291,0
"Male",23,1,26,0,"< 1 Year","Yes",35144,160,155,0
"Female",40,1,29,0,"> 2 Years","Yes",49324,26,87,1
"Female",48,1,28,0,"1-2 Year","Yes",25843,26,212,1
"Female",22,1,30,1,"< 1 Year","No",39556,152,247,0
"Male",48,1,28,1,"1-2 Year","Yes",43387,26,112,0
"Male",43,1,30,1,"1-2 Year","No",44042,26,262,0
"Female",22,1,30,1,"< 1 Year","No",31797,152,52,0
"Female",50,1,28,0,"1-2 Year","Yes",26910,26,95,0
"Male",23,1,39,0,"< 1 Year","No",2630,152,298,0
"Male",25,1,28,1,"< 1 Year","No",31112,152,239,0
"Female",22,1,6,1,"< 1 Year","No",26365,152,215,0
"Female",22,1,28,0,"< 1 Year","Yes",44243,124,12,0
"Female",23,1,28,0,"< 1 Year","Yes",20879,160,132,1
"Female",67,1,11,0,"1-2 Year","No",43707,124,28,0
"Male",75,1,45,0,"1-2 Year","Yes",44569,25,92,0
"Male",51,1,28,0,"1-2 Year","Yes",69601,124,153,0
"Male",24,1,45,0,"< 1 Year","No",23264,152,220,0
"Female",22,1,46,1,"< 1 Year","Yes",17186,152,149,0
"Male",25,1,8,1,"< 1 Year","No",2630,160,130,0
"Female",27,1,28,0,"< 1 Year","Yes",36995,152,178,0
"Male",38,1,32,0,"1-2 Year","Yes",36650,156,167,1
"Male",71,1,46,0,"1-2 Year","Yes",36207,26,235,0
"Female",26,1,36,1,"< 1 Year","Yes",27223,152,95,0
"Male",22,1,46,1,"< 1 Year","No",47803,152,170,0
"Male",54,1,28,1,"1-2 Year","No",30917,122,3400,0
"Female",24,1,8,1,"< 1 Year","No",46334,152,15,0
"Female",43,1,28,0,"1-2 Year","Yes",43101,124,289,0
"Female",22,1,21,1,"< 1 Year","Yes",41749,152,197,0
"Female",76,1,28,0,"1-2 Year","Yes",59172,124,206,0
"Female",44,1,28,1,"1-2 Year","No",39051,26,162,0
"Female",36,1,21,1,"1-2 Year","No",27950,152,193,0
"Female",27,1,8,0,"< 1 Year","Yes",38253,124,179,0
"Female",29,1,8,1,"< 1 Year","No",2630,152,162,0
"Female",24,1,13,1,"< 1 Year","No",26086,152,239,0
"Female",25,1,14,1,"< 1 Year","Yes",21802,152,231,1
"Female",36,1,45,0,"1-2 Year","Yes",2630,157,296,1
"Male",25,1,43,1,"< 1 Year","No",35174,152,204,0
"Female",32,1,9,0,"1-2 Year","Yes",35950,124,229,1
"Female",40,1,31,0,"1-2 Year","Yes",2630,124,20,0
"Male",38,1,15,0,"1-2 Year","Yes",35139,124,290,1
"Male",59,1,8,0,"1-2 Year","No",40606,124,69,0
"Male",60,1,47,0,"> 2 Years","Yes",33019,16,118,0
"Male",37,1,27,1,"1-2 Year","No",34545,124,299,0
"Female",44,1,28,0,"1-2 Year","Yes",52986,26,187,1
"Male",59,1,8,0,"1-2 Year","Yes",2630,124,18,0
"Male",26,1,48,0,"< 1 Year","Yes",2630,152,268,0
"Male",23,1,33,1,"< 1 Year","No",24259,152,145,0
"Male",31,1,46,0,"1-2 Year","Yes",40292,157,32,1
"Male",60,1,28,0,"> 2 Years","Yes",46142,26,237,0
"Male",21,1,32,1,"< 1 Year","No",29562,152,51,0
"Male",43,1,3,0,"1-2 Year","No",30820,122,267,0
"Male",53,1,28,1,"1-2 Year","Yes",2630,157,195,0
"Female",49,1,46,0,"1-2 Year","Yes",42823,124,24,1
"Female",37,1,1,0,"1-2 Year","Yes",2630,157,1536,0
"Female",41,1,28,0,"> 2 Years","Yes",34293,156,26,0
"Female",28,1,8,1,"< 1 Year","No",32515,152,267,0
"Female",79,1,28,0,"> 2 Years","Yes",41102,122,153,1
"Female",51,1,3,1,"1-2 Year","No",20972,26,10,0
"Female",29,1,28,0,"1-2 Year","Yes",41894,26,229,1
"Male",51,1,28,0,"> 2 Years","Yes",52403,26,162,1
"Female",24,1,16,0,"< 1 Year","Yes",29682,152,123,0
"Male",25,1,21,1,"< 1 Year","No",27626,152,82,0
"Male",76,1,28,0,"1-2 Year","Yes",23765,26,242,0
"Male",44,1,3,0,"1-2 Year","No",2630,124,284,0
"Female",64,1,41,0,"1-2 Year","Yes",31825,124,152,0
"Male",52,1,41,0,"1-2 Year","Yes",31734,124,293,1
"Male",49,1,47,0,"1-2 Year","Yes",39998,124,250,0
"Female",29,1,28,0,"< 1 Year","Yes",29591,124,95,1
"Male",37,1,19,0,"1-2 Year","Yes",37990,124,154,1
"Female",40,1,18,0,"1-2 Year","Yes",2630,157,56,1
"Male",40,1,24,0,"1-2 Year","Yes",36317,26,160,0
"Female",37,1,41,0,"1-2 Year","Yes",2630,154,132,1
"Male",62,1,11,0,"1-2 Year","Yes",2630,157,250,1
"Male",51,1,46,0,"1-2 Year","Yes",34717,124,241,0
"Female",30,1,3,0,"< 1 Year","Yes",33293,124,44,1
"Female",50,1,29,0,"1-2 Year","Yes",2630,26,219,1
"Male",26,1,33,1,"< 1 Year","No",2630,152,80,0
"Male",22,1,35,1,"< 1 Year","No",33043,152,263,0
"Male",23,1,25,0,"< 1 Year","No",35596,151,103,0
"Male",79,1,41,0,"> 2 Years","Yes",37886,26,20,0
"Male",58,1,52,0,"1-2 Year","Yes",36806,26,194,1
"Male",21,1,41,0,"< 1 Year","Yes",40607,160,129,0
"Male",27,1,46,0,"1-2 Year","Yes",2630,156,103,0
"Female",42,1,3,0,"1-2 Year","Yes",34398,124,126,0
"Female",21,1,43,0,"1-2 Year","Yes",29400,154,57,0
"Male",60,1,28,1,"1-2 Year","No",49567,26,229,0
"Male",55,1,42,0,"> 2 Years","Yes",2630,26,277,1
"Male",48,1,28,1,"1-2 Year","No",42044,26,247,0
"Male",44,1,8,1,"1-2 Year","Yes",28406,26,28,0
"Female",22,1,41,0,"< 1 Year","Yes",35587,152,209,1
"Female",43,1,8,0,"1-2 Year","Yes",31040,154,98,0
"Female",29,1,28,1,"< 1 Year","No",46426,152,83,0
"Female",35,1,28,0,"1-2 Year","Yes",2630,157,215,1
"Male",24,1,16,0,"< 1 Year","Yes",21876,152,158,0
"Female",23,1,8,1,"< 1 Year","No",70229,152,30,0
"Male",30,1,28,1,"< 1 Year","No",32990,152,101,0
"Male",46,1,28,1,"1-2 Year","No",57724,59,230,0
"Female",35,1,36,1,"1-2 Year","No",32572,152,184,0
"Male",32,1,28,1,"< 1 Year","No",39890,152,65,0
"Male",47,1,28,0,"1-2 Year","Yes",52899,31,85,1
"Male",38,1,28,1,"1-2 Year","No",33764,124,29,0
"Male",68,1,20,0,"> 2 Years","Yes",2630,124,164,1
"Male",25,1,28,1,"< 1 Year","No",34230,152,285,0
"Female",29,1,28,1,"< 1 Year","No",51384,152,114,0
"Male",70,1,21,0,"1-2 Year","Yes",2630,26,277,0
"Male",36,1,28,0,"1-2 Year","Yes",50111,124,147,1
"Male",36,1,3,0,"1-2 Year","Yes",19967,124,198,0
"Female",21,1,50,0,"< 1 Year","Yes",25644,160,48,0
"Female",34,1,3,0,"1-2 Year","Yes",2630,157,41,0
"Female",22,1,30,1,"< 1 Year","No",23544,152,109,0
"Female",36,1,30,0,"1-2 Year","Yes",44622,26,87,1
"Female",52,1,46,1,"1-2 Year","No",32417,26,130,0
"Male",40,1,28,0,"1-2 Year","No",41934,124,199,0
"Male",23,1,47,0,"< 1 Year","Yes",29919,152,284,0
"Female",33,1,21,1,"< 1 Year","No",27721,152,268,0
"Female",78,1,13,0,"1-2 Year","No",20313,124,73,0
"Male",63,1,41,0,"1-2 Year","Yes",35673,124,210,0
"Female",32,1,50,1,"1-2 Year","No",23898,8,74,0
"Male",48,1,14,0,"1-2 Year","Yes",32205,124,116,0
"Female",24,1,8,1,"< 1 Year","No",37349,152,179,0
"Male",31,1,41,0,"< 1 Year","Yes",35123,152,259,1
"Male",22,1,41,0,"< 1 Year","Yes",45456,152,51,0
"Female",71,1,3,1,"1-2 Year","Yes",26373,30,92,0
"Female",40,1,28,0,"1-2 Year","No",23832,124,100,0
"Female",51,1,48,1,"1-2 Year","No",2630,122,55,0
"Male",26,1,19,1,"< 1 Year","No",2630,160,206,0
"Male",48,1,28,1,"1-2 Year","No",38061,122,97,0
"Male",67,0,10,1,"1-2 Year","No",29858,124,161,0
"Female",22,1,33,1,"< 1 Year","No",49368,152,277,0
"Female",21,1,34,0,"< 1 Year","No",28939,152,117,0
"Male",23,1,28,0,"< 1 Year","Yes",39149,152,91,0
"Female",25,1,18,1,"< 1 Year","No",35056,152,88,0
"Female",44,1,28,0,"1-2 Year","Yes",53387,124,196,0
"Female",22,1,46,1,"< 1 Year","No",18162,152,231,0
"Female",34,1,28,0,"> 2 Years","Yes",33565,157,196,0
"Male",37,1,36,0,"1-2 Year","No",31862,26,271,0
"Female",31,1,10,1,"< 1 Year","No",35859,152,179,0
"Male",38,1,27,0,"1-2 Year","Yes",2630,157,60,0
"Female",24,1,30,0,"< 1 Year","Yes",2630,152,22,0
"Female",24,1,5,0,"< 1 Year","Yes",2630,152,22,0
"Female",53,1,28,0,"1-2 Year","Yes",62219,26,170,0
"Male",70,1,4,0,"1-2 Year","Yes",2630,26,161,0
"Female",30,1,11,1,"< 1 Year","No",26106,152,109,0
"Male",40,1,28,0,"1-2 Year","Yes",53157,26,50,0
"Female",22,1,27,1,"< 1 Year","Yes",2630,152,140,0
"Female",24,1,23,1,"< 1 Year","No",2630,152,285,0
"Female",42,1,28,0,"1-2 Year","Yes",39979,4,122,0
"Male",50,1,28,0,"1-2 Year","Yes",41271,154,248,1
"Male",21,1,8,1,"< 1 Year","No",24084,160,223,0
"Male",35,1,8,0,"1-2 Year","Yes",2630,157,199,0
"Female",55,1,28,0,"1-2 Year","Yes",46612,26,137,1
"Male",36,1,8,0,"1-2 Year","Yes",32897,124,208,1
"Male",22,1,8,0,"< 1 Year","Yes",28809,152,261,0
"Female",39,1,46,0,"1-2 Year","Yes",2630,124,284,0
"Female",89,1,10,1,"< 1 Year","No",26586,152,221,0
"Male",46,1,28,0,"1-2 Year","Yes",39454,124,133,0
"Female",30,1,28,0,"< 1 Year","Yes",44902,124,138,1
"Male",56,1,33,0,"1-2 Year","Yes",50188,124,97,0
"Male",49,1,28,0,"1-2 Year","Yes",2630,26,298,1
"Male",44,1,8,0,"1-2 Year","Yes",2630,124,261,0
"Male",39,1,28,0,"1-2 Year","No",35074,26,277,0
"Male",27,1,9,1,"< 1 Year","No",31653,152,35,0
"Female",53,1,28,1,"1-2 Year","No",27346,26,181,0
"Male",21,1,9,1,"< 1 Year","No",31979,152,79,0
"Male",71,1,36,1,"1-2 Year","Yes",2630,26,140,0
"Male",33,1,31,0,"< 1 Year","Yes",2630,124,181,0
"Male",77,1,39,0,"1-2 Year","Yes",33877,26,177,0
"Male",71,1,28,0,"1-2 Year","Yes",48849,26,287,0
"Female",24,1,47,1,"< 1 Year","No",30912,152,253,0
"Male",24,1,7,1,"< 1 Year","No",34952,152,53,0
"Female",27,1,34,1,"< 1 Year","No",34388,124,291,0
"Female",23,1,7,0,"< 1 Year","Yes",30251,160,249,0
"Female",21,1,15,0,"< 1 Year","Yes",34279,160,283,0
"Female",21,1,28,0,"< 1 Year","Yes",37430,160,266,0
"Male",56,1,28,0,"1-2 Year","Yes",2630,52,186,0
"Male",57,1,1,0,"1-2 Year","Yes",2630,156,284,0
"Male",48,1,12,0,"1-2 Year","Yes",24228,124,92,0
"Male",21,1,13,0,"< 1 Year","Yes",28103,152,226,0
"Female",46,1,28,0,"> 2 Years","Yes",29751,26,150,1
"Male",44,1,41,1,"1-2 Year","No",24154,124,263,0
"Female",30,1,8,0,"1-2 Year","Yes",49794,124,132,0
"Male",37,1,41,0,"1-2 Year","Yes",44926,124,158,1
"Female",24,1,11,1,"< 1 Year","No",22925,152,64,0
"Female",46,1,33,0,"1-2 Year","No",34595,124,168,0
"Female",23,1,41,1,"< 1 Year","No",38021,152,196,0
"Male",28,1,45,0,"1-2 Year","Yes",38092,124,111,0
"Female",23,1,46,1,"< 1 Year","No",36701,160,77,0
"Female",55,1,28,0,"1-2 Year","Yes",32912,26,274,1
"Male",57,1,28,0,"1-2 Year","Yes",33273,26,10,0
"Female",44,1,28,0,"1-2 Year","Yes",35490,124,54,1
"Male",59,1,48,0,"1-2 Year","Yes",2630,15,258,0
"Male",26,1,30,1,"< 1 Year","No",29747,152,176,0
"Female",41,1,28,1,"1-2 Year","No",40061,26,181,0
"Female",22,1,8,0,"< 1 Year","Yes",39684,152,35,0
"Male",22,1,15,0,"< 1 Year","Yes",29311,152,281,0
"Female",60,1,28,0,"1-2 Year","Yes",2630,24,294,0
"Male",45,1,29,0,"1-2 Year","Yes",28388,124,68,0
"Male",50,1,47,1,"1-2 Year","Yes",37502,26,33,0
"Female",25,1,41,1,"< 1 Year","No",2630,153,134,0
"Female",24,1,41,1,"< 1 Year","No",21868,152,207,0
"Female",50,1,11,1,"1-2 Year","No",30257,152,193,0
"Male",25,1,41,1,"< 1 Year","No",36696,152,148,0
"Female",28,1,28,1,"< 1 Year","No",31957,152,261,0
"Male",40,1,50,0,"1-2 Year","Yes",36599,65,298,1
"Female",24,1,9,0,"< 1 Year","No",43137,152,160,0
"Female",40,1,41,0,"1-2 Year","Yes",39709,12,138,1
"Female",24,1,29,0,"< 1 Year","Yes",32467,152,19,0
"Female",21,1,36,1,"< 1 Year","No",35912,152,42,0
"Female",41,1,28,0,"1-2 Year","Yes",41650,124,81,0
"Male",59,1,10,0,"< 1 Year","No",2630,1,223,0
"Female",20,1,45,0,"< 1 Year","Yes",34157,160,141,0
"Male",24,1,28,0,"1-2 Year","Yes",2630,122,233,0
"Male",39,1,41,1,"1-2 Year","No",2630,156,151,0
"Female",66,1,28,1,"1-2 Year","No",50925,122,50,0
"Male",34,1,28,0,"1-2 Year","Yes",70314,124,134,0
"Female",27,1,8,1,"< 1 Year","No",40547,152,16,0
"Female",26,1,28,1,"< 1 Year","No",40615,152,214,0
"Female",57,1,28,0,"1-2 Year","Yes",42766,156,134,1
"Male",34,1,37,0,"1-2 Year","Yes",33032,124,147,0
