Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3
0,36,1,28,0,1,31505,281,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,69,1,20,0,1,2630,199,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,26,1,13,1,0,35197,270,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,49,1,11,0,1,39276,74,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44,1,28,0,1,25103,143,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,36,1,0,33890,38,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,0,0,1,2630,181,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28,1,36,0,0,47230,198,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,28,1,0,46413,99,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,15,0,0,28144,285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,61,1,41,1,0,29376,76,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,49,1,28,0,0,39786,64,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,72,1,26,1,0,42565,126,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,2,0,1,32995,209,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,28,1,0,45160,204,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,13,1,0,21214,104,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,43,1,0,29469,143,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,15,1,0,30925,226,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,2,1,0,27064,203,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,44,1,20,0,1,2630,55,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,64,1,30,1,1,2630,111,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,22,1,46,0,1,28218,132,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,28,0,1,34598,11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,60,1,6,1,0,46907,110,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,1,28,0,1,49913,138,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,22,1,7,0,1,37021,77,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,50,1,0,36312,170,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,70,1,11,0,1,51508,197,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,41,1,41,0,1,30502,69,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,31,1,16,1,0,36345,287,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,48,1,28,0,1,65821,113,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,48,1,35,1,0,2630,77,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,64,1,28,0,1,48281,58,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,8,0,0,29626,105,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,3,1,0,29057,272,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,28,0,1,39425,36,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,15,1,0,28310,100,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,40958,19,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,51,1,46,1,0,22599,240,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,1,15,1,0,25864,25,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,11,1,0,23211,122,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,45,0,1,36875,135,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,2,1,0,25184,107,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,48,1,28,0,1,59030,212,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,43,1,0,30752,192,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,55,1,28,0,1,2630,16,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,1,3,1,1,22131,224,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,1,41,0,1,54272,180,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60,1,28,0,1,41391,42,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,28,0,1,41032,153,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,1,28,0,1,39261,222,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,20,1,40,0,1,34417,174,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21,1,50,0,1,37850,100,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,29,1,0,28372,147,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,41,1,28,0,1,52138,74,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,51,1,28,0,1,23823,246,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,44,1,28,0,1,41634,79,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,6,1,0,2630,85,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,8,0,0,46466,246,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,50,1,0,28160,44,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,35,1,8,0,1,27512,105,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,71,1,29,0,1,34960,277,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,24,0,1,36005,28,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,31,1,38,0,1,2630,16,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,57,1,3,0,1,2630,157,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,31,1,50,1,0,37608,14,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,27,1,0,26007,183,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,31,1,18,1,0,24903,68,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,52,1,28,0,1,2630,283,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,29,1,28,0,1,39187,98,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,1,28,0,1,57238,155,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,73,1,3,0,1,20074,145,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21,1,26,0,1,24881,97,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,52,1,28,0,1,2630,199,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,33,1,3,1,0,32113,177,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,42,1,28,1,0,2630,120,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,55,1,5,0,1,2630,282,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,50,1,48,0,1,2630,275,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,1,28,0,1,41379,290,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,33,0,1,40841,154,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27,1,15,1,0,36385,83,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24,1,30,1,0,31545,132,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,20,1,6,1,0,33229,270,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,25,1,35,1,0,29848,294,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,39,1,28,1,0,36853,143,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44,1,28,0,1,40593,18,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,21,1,46,1,0,28654,286,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,11,1,0,33382,54,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,28,0,1,43252,258,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,33,1,50,1,0,36543,275,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,37,1,0,32384,174,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,57,1,28,0,1,61512,240,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,54,1,28,0,0,35064,279,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,41,0,1,45194,285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,36,1,8,1,0,27666,100,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,1,2,1,0,23451,163,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,53,1,28,1,0,34302,251,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,31,1,1,0,1,2630,120,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,40,1,40,0,1,2630,174,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36,1,33,0,1,38874,38,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,27,1,46,1,0,24164,90,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,47,0,0,23856,271,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,28,0,1,58417,172,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,34,1,8,0,1,2630,76,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,2,0,1,29631,14,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,50,1,3,1,0,36080,237,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,35,1,15,1,0,51930,102,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,27,1,29,1,0,21515,148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,3,1,1,25242,72,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,10,1,0,25702,241,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,1,11,1,0,24055,168,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,49,1,28,0,1,58571,265,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,43,1,8,0,0,34328,206,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,1,28,0,1,44575,88,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,65,0,28,0,1,50461,257,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,27,1,15,0,1,2630,122,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,15,0,0,41305,285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,46,1,30,0,1,2630,184,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,20,1,28,0,1,2630,12,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,33,1,28,1,0,49098,253,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,6,1,0,20322,92,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,15,1,0,32190,243,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,29,1,8,1,0,33541,179,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,36,0,1,2630,187,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27,1,15,1,0,42262,283,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,56,1,8,1,0,2630,76,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,28,1,28,1,0,39661,88,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,35,1,28,0,1,67205,74,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,28,1,47,0,1,34975,186,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,11,1,0,44715,224,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,61,1,45,1,0,27551,263,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,10,1,0,27043,71,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,39,1,8,0,1,45075,46,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,6,1,0,27428,247,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,6,0,1,2630,63,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,1,39,1,0,30385,189,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,46,1,38,0,0,40443,220,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36,1,11,0,1,2630,197,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,61,1,13,1,0,28302,35,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41,1,28,1,0,43004,73,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,28,1,0,43294,218,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,1,15,0,1,37913,518,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,28,1,8,1,0,34603,246,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,1,28,0,1,23448,84,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,69,1,50,1,0,2630,81,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,42,0,0,2630,43,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26,1,15,1,0,39125,240,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,63,1,1,0,1,2630,263,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,28,0,1,59397,191,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,36,1,41,1,0,35505,55,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,23,1,50,1,0,26603,64,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,39,0,1,32162,168,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,28,0,1,97799,233,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,8,1,0,35728,278,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,14,0,1,22658,114,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,41,0,1,2630,56,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,36,1,0,31448,295,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,51,1,36,1,0,2630,48,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,20,1,28,1,0,38425,225,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,56,1,45,0,1,24537,44,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,44,1,20,1,0,2630,231,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,29,1,7,1,0,152009,178,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,8,1,0,33484,299,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,29,1,0,28467,188,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,13,1,0,2630,236,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,8,1,0,50640,293,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,28,1,0,53010,281,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,56,1,31,0,1,2630,148,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,1,8,1,1,48217,71,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20,1,37,0,1,28395,284,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,65,1,28,0,1,24548,132,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,8,1,0,32540,234,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,46,1,28,0,1,40868,292,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,59,1,10,0,1,25618,140,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,33,1,36,1,0,2630,106,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,1,38,0,1,33004,143,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,55,1,21,0,1,23805,39,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,54,1,9,1,0,36498,100,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,31,1,11,1,0,2630,120,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,62,1,41,0,1,2630,54,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,32,1,10,1,0,28382,20,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,8,1,0,50546,186,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,26,1,1,33205,168,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,48,1,14,0,1,23308,297,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,32,1,28,0,1,34517,61,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,69,1,47,0,1,39013,27,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,1,28,0,1,38279,176,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,43,1,41,1,0,27591,120,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21,1,16,1,0,48596,186,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,48,1,38,0,1,67405,180,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,8,1,0,28170,193,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,38903,267,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,22,1,18,1,0,33092,214,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,45,1,28,0,1,43254,74,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,62,1,46,0,1,2630,13,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,60,1,45,1,0,2630,299,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,11,1,0,31589,214,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,42,1,28,1,0,42632,142,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,1,8,0,1,51043,272,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,43,1,41,0,1,25982,44,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23,1,35,1,0,36181,131,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,37,1,24,0,1,36046,229,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,27,1,6,1,0,25729,113,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,60,1,28,0,1,56064,105,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,28,1,0,23962,149,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,22,1,6,1,0,31698,292,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,60,1,35,0,1,23105,287,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,50,0,1,22399,262,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,43,1,32,0,1,28190,147,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,62,1,29,1,0,43516,139,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,22,1,13,0,1,24205,175,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,27,1,0,2630,163,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,55,1,28,0,1,25048,121,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,76,1,33,1,1,30644,73,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,15,1,0,38936,165,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,33,1,28,0,1,28150,186,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60,1,8,0,1,2630,200,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,20,1,28,0,1,41777,72,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,48,1,28,1,0,25287,264,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,2,1,0,31667,154,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43,1,8,0,1,35063,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,8,1,0,41046,168,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,8,0,1,76321,23,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,30,1,0,25866,61,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,74,1,28,0,1,43784,184,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,30,1,21,1,0,25990,144,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,30,1,0,24171,174,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,72,1,48,0,1,2630,30,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,35,1,28,0,1,38916,275,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31,1,18,0,1,2630,260,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,42,1,28,0,1,25865,106,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,58,1,26,1,0,40328,278,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,1,47,0,1,39213,233,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,1,28,0,1,42957,158,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,65,1,33,0,0,55145,124,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,58,1,3,0,1,2630,90,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,59,1,28,1,1,31462,39,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,43,1,28,0,1,33191,233,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,39,1,0,35728,206,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,37,1,15,1,1,33230,49,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22,1,30,1,0,24910,209,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,56,1,35,0,1,84915,13,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,60,1,48,1,0,2630,202,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,1,28,0,1,49045,224,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,18,0,1,2630,195,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,34,1,28,0,1,39151,170,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,28,0,1,24869,209,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,34,1,28,0,1,48440,24,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,30,1,0,2630,33,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,39,1,28,0,1,47378,199,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29,1,25,1,0,30963,230,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,36034,277,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,1,28,0,1,2630,288,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,61,1,3,0,1,2630,156,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,67,1,28,0,1,25741,154,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,52,1,11,1,0,30561,20,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,1,28,1,0,43306,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,30,1,0,31440,145,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,1,28,0,1,50986,231,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,1,46,1,0,30890,97,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,1,41,1,0,31521,236,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,29,0,1,29371,241,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,47,1,43,0,1,33210,148,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,77,1,42,0,0,38753,270,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,50,1,28,1,0,38514,295,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,1,28,1,0,64835,1760,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,1,8,1,0,43353,244,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,51,1,28,0,1,47960,71,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,1,2,0,1,42126,170,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,41,1,28,0,1,48532,256,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,52,1,11,0,1,33045,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,40,1,31,1,0,2630,151,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26,1,28,0,1,55620,167,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,51,1,28,0,1,35308,212,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,53,1,49,0,1,32798,296,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21,1,27,1,0,2630,120,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,80,1,15,1,0,28159,270,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,31,0,0,2630,234,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,36,1,28,0,1,2630,111,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31,1,28,1,0,2630,104,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,56813,13,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,1,41,0,1,40935,151,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,41,1,28,0,1,57444,94,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,34,1,15,1,0,2630,24,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,65,1,15,0,1,29082,3927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,17,0,0,32992,106,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,1,28,1,0,32959,183,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,36,1,37,0,1,31842,285,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,1,50,0,1,29736,208,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,1,28,0,1,34032,214,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,45,1,28,0,1,34241,238,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,30,1,0,28092,46,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,29,1,0,2630,36,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,30,1,43,1,0,2630,21,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,47,1,21,1,0,2630,45,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
